zinc_id,smiles
ZINC000299825967,COc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC[C@@H]1CN(C(=O)OC(C)(C)C)CCO1
ZINC000299832119,COc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC[C@@H]1CN(C)CCO1
ZINC000299832121,COc1cc2c(Nc3cccc(Cl)c3)ncnc2cc1OC[C@H]1CN(C)CCO1
ZINC000299823965,COc1cc2c(Nc3ccc(Br)cc3)ncnc2cc1OC[C@H]1CN(C(=O)OC(C)(C)C)CCO1
ZINC000299823971,COc1cc2c(Nc3ccc(Br)cc3)ncnc2cc1OC[C@@H]1CN(C(=O)OC(C)(C)C)CCO1
ZINC000299834570,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OC[C@H]1CN(C(=O)OC(C)(C)C)CCO1
ZINC000299834572,COc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OC[C@@H]1CN(C(=O)OC(C)(C)C)CCO1
ZINC000299823996,COc1cc2c(Nc3ccc(F)c(C(F)(F)F)c3)ncnc2cc1OC[C@H]1CNCCO1
ZINC000299824002,COc1cc2c(Nc3ccc(F)c(C(F)(F)F)c3)ncnc2cc1OC[C@@H]1CNCCO1
ZINC000095581675,C[C@H](CCC(=O)N[C@@H](Cc1ccccc1)C(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000095581185,C[C@H](CCC(=O)N[C@H](Cc1ccccc1)C(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C
ZINC000072180019,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CCC[C@H]4CO)cc3)nn3cccc23)n[nH]1
ZINC000072178881,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4C[C@H](OC(C)(C)C)C[C@H]4CO)cc3)nn3cccc23)n[nH]1
ZINC000072178882,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC(F)(F)C[C@H]4CO)cc3)nn3cccc23)n[nH]1
ZINC000072179844,Cc1cc(Nc2nc(Sc3ccc(NC(=O)C4CC4)cc3)nn3cc(NC(=O)CN4CCOCC4)cc23)n[nH]1
ZINC000140049748,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)[C@H]2c1cccc(Oc2nc3ccccc3[nH]2)c1
ZINC000072178622,Cc1cc(Nc2nc(Sc3ccc(NC(=O)C4CC4)cc3)nn3cccc23)n[nH]1
ZINC000072142658,Cc1cc(Nc2nc(Sc3ccc(NC(=O)C4CC4)cc3)nn3cc(NC(=O)C(=O)N4CCN(C)CC4)cc23)n[nH]1
ZINC000072180018,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN(C)C)cc3)nn3cccc23)n[nH]1
ZINC000072179180,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CNC4CC4)cc3)nn3cccc23)n[nH]1
ZINC000072179843,Cc1cc(Nc2nc(Sc3ccc(NC(=O)C4CC4)cc3)nn3cc(NC(=O)CCN4CCCCC4)cc23)n[nH]1
ZINC000095556746,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](C(=O)NC5CCCC5)C4)cc3)nn3cccc23)n[nH]1
ZINC000095556864,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](C(=O)N5CCC(F)(F)C5)C4)cc3)nn3cccc23)n[nH]1
ZINC000072180999,Cc1cc(Nc2nc(Sc3ccc(NC(=O)C4CC4)cc3)nn3cc(NC(=O)CN4CCCC4)cc23)n[nH]1
ZINC000072179046,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CNC4CCCC4)cc3)nn3cccc23)n[nH]1
ZINC000072180236,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CCOCC4)cc3)nn3cccc23)n[nH]1
ZINC000049054440,Cc1cc(CN2CCN(c3c(Br)c[nH]c4nc(N5CCN(C)CC5)nc3-4)CC2)no1
ZINC000072180735,Cc1cc(Nc2nc(Sc3ccc(NC(=O)C4CC4)cc3)nn3cc(NC(=O)CN4CCC[C@@H]4CO)cc23)n[nH]1
ZINC000006718665,CCc1cccc(CC)c1NC(=O)N1Cc2[nH]nc(NC(=O)c3ccc(N4CCN(C)CC4)cc3)c2C1
ZINC000028824607,CN(C)c1ccc(-c2nc3ncc(Cl)c(N4CCN(CC(=O)Nc5nccs5)CC4)c3[nH]2)cc1
ZINC000028710542,CO/N=C1\C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21
ZINC000028710552,O=Nc1c(-c2c(O)[nH]c3c(I)cccc23)[nH]c2ccccc12
ZINC000034633934,CC(=O)O/N=C1\C(c2c(O)[nH]c3ccccc23)=Nc2ccccc21
ZINC000028710546,O=Nc1c(-c2c(O)[nH]c3c(Cl)cccc23)[nH]c2ccccc12
ZINC000028710549,O=Nc1c(-c2c(O)[nH]c3c(F)cccc23)[nH]c2ccccc12
ZINC000101111917,CC(=O)O/N=C1C(=C2\C(=O)Nc3c(F)cccc32)\Nc2ccccc2\1
ZINC000001489691,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl
ZINC000058650296,Clc1cnc2c(Nc3ccc(N4CCOCC4)cc3)nc(-c3cccnc3)cn12
ZINC000101142953,CC(=O)O/N=C1C(=C2\C(=O)Nc3c(Br)cccc32)\Nc2ccccc2\1
ZINC000028963632,CN(C)Cc1ccn2c(-c3ccnc(NCc4cc(F)ccc4F)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000033988023,CN1CCC(c2ccn3c(-c4ccnc(N)n4)c(-c4ccc(F)cc4)nc3c2)CC1
ZINC000040974858,Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(C4CCN(CCO)CC4)ccn23)n1
ZINC000028468172,NCCCN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000036161076,Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(C4CCNCC4)ccn23)n1
ZINC000028822143,CC(C)NCc1ccn2c(-c3ccnc(N[C@@H](C)c4ccccc4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028963659,CN(C)Cc1ccn2c(-c3ccnc(NCc4ccccc4Cl)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028822164,CN(C)Cc1ccn2c(-c3ccnc(Nc4ccccc4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028963648,CN(C)Cc1ccn2c(-c3ccnc(NCc4c(F)cccc4F)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028963675,CN(C)Cc1ccn2c(-c3ccnc(NCc4ccc(F)c(F)c4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028963504,CN(C)Cc1ccn2c(-c3ccnc(NCC4CC4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000040428792,Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(C4CCN(CCCO)CC4)ccn23)n1
ZINC000040972956,CCC[C@@H](c1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1)N(C)C
ZINC000040972958,CCC[C@H](c1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1)N(C)C
ZINC000028963696,CN(C)Cc1ccn2c(-c3ccnc(NCc4ccc(F)cc4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000040954037,C[C@@H](c1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1)N(C)C
ZINC000040954039,C[C@H](c1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1)N(C)C
ZINC000028822156,C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)CCCN(C)C)ccn23)n1)c1ccccc1
ZINC000029125961,Fc1ccc(-c2[nH]c(C3CCN(C[C@@H]4CNCCN4)CC3)cc2-c2ccncc2)cc1
ZINC000029125962,Fc1ccc(-c2[nH]c(C3CCN(C[C@H]4CNCCN4)CC3)cc2-c2ccncc2)cc1
ZINC000040956279,Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(C4CCN(CCc5ccccc5)CC4)ccn23)n1
ZINC000028963465,CN(C)Cc1ccn2c(-c3ccnc(NC4CC4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028963665,Cc1ccccc1CNc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)C)ccn23)n1
ZINC000029125866,Fc1ccc(-c2[nH]c(C3CCN(CCN4CCC4)CC3)cc2-c2ccncc2)cc1
ZINC000036160905,CN(C)Cc1ccn2c(-c3ccnc(NCc4ccccc4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028963692,Cc1cccc(CNc2nccc(-c3c(-c4ccc(F)cc4)nc4cc(CN(C)C)ccn34)n2)c1
ZINC000028963575,CN(C)Cc1ccn2c(-c3ccnc(NCc4ccccc4F)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028963671,CN(C)Cc1ccn2c(-c3ccnc(NCc4cccc(F)c4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000040428682,Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(C4CCN(CC5CC5)CC4)ccn23)n1
ZINC000028822155,C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)CCN4CCC4)ccn23)n1)c1ccccc1
ZINC000028963551,CCCCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)C)ccn23)n1
ZINC000028963826,CN(C)Cc1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3F)nc2c1
ZINC000036161125,CCN(CCO)Cc1ccn2c(-c3ccnc([C@@H](C)c4ccccc4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000040428717,OCCN1CCC(c2ccc3c(-c4ccncc4)c(-c4ccc(F)cc4)[nH]c3c2)CC1
ZINC000028963540,CN(C)Cc1ccn2c(-c3ccnc(NC4CCCC4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028822145,CC(C)N(C)Cc1ccn2c(-c3ccnc(N[C@@H](C)c4ccccc4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028822146,C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)CCO)ccn23)n1)c1ccccc1
ZINC000028963680,CN(C)Cc1ccn2c(-c3ccnc(NCc4cc(F)cc(F)c4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000034282056,CN(C)Cc1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000036161131,C[C@@H](c1ccccc1)c1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)CCO)ccn23)n1
ZINC000040425347,CN(C)C(C)(C)c1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000040975036,Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(C4CCN(Cc5ccccc5)CC4)ccn23)n1
ZINC000040975375,CC(C)(C)CCN1CCC(c2ccn3c(-c4ccnc(N)n4)c(-c4ccc(F)cc4)nc3c2)CC1
ZINC000040976632,CCN1CCC(c2ccn3c(-c4ccnc(N)n4)c(-c4ccc(F)cc4)nc3c2)CC1
ZINC000028963566,CN(C)Cc1ccn2c(-c3ccnc(NC4CCCCC4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028963586,CN(C)Cc1ccn2c(-c3ccnc(NCc4cccc(F)c4F)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028963707,Cc1ccc(CNc2nccc(-c3c(-c4ccc(F)cc4)nc4cc(CN(C)C)ccn34)n2)cc1
ZINC000040424189,CCC[C@@H](C)CN1CCC(c2ccn3c(-c4ccnc(N)n4)c(-c4ccc(F)cc4)nc3c2)CC1
ZINC000040424190,CCC[C@H](C)CN1CCC(c2ccn3c(-c4ccnc(N)n4)c(-c4ccc(F)cc4)nc3c2)CC1
ZINC000040974860,CC(C)CN1CCC(c2ccn3c(-c4ccnc(N)n4)c(-c4ccc(F)cc4)nc3c2)CC1
ZINC000028822144,CCN(C)Cc1ccn2c(-c3ccnc(N[C@@H](C)c4ccccc4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028963570,CCCCCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)C)ccn23)n1
ZINC000036160931,CCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)C)ccn23)n1
ZINC000036161136,CCN(C)Cc1ccn2c(-c3ccnc([C@@H](C)c4ccccc4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000040973465,CC[C@@H](c1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1)N(C)C
ZINC000040973467,CC[C@H](c1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1)N(C)C
ZINC000040975034,CCCCCCN1CCC(c2ccn3c(-c4ccnc(N)n4)c(-c4ccc(F)cc4)nc3c2)CC1
ZINC000040975370,CC[C@@H](C)CN1CCC(c2ccn3c(-c4ccnc(N)n4)c(-c4ccc(F)cc4)nc3c2)CC1
ZINC000040975372,CC[C@H](C)CN1CCC(c2ccn3c(-c4ccnc(N)n4)c(-c4ccc(F)cc4)nc3c2)CC1
ZINC000036161141,CCNCc1ccn2c(-c3ccnc([C@@H](C)c4ccccc4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000040428683,CC(C)(N)c1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028473444,CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)c(Br)c3)[nH]2)CC1
ZINC000028822149,C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)C(CO)CO)ccn23)n1)c1ccccc1
ZINC000028822162,C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)CCNS(C)(=O)=O)ccn23)n1)c1ccccc1
ZINC000028963623,CN(C)Cc1ccn2c(-c3ccnc(NCc4ccc(F)cc4F)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000036160910,CN(C)Cc1ccn2c(-c3ccnc(NCC(C)(C)C)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000036160928,CNCc1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000042891440,Fc1ccc(-c2[nH]c3cc(C4CCNCC4)ccc3c2-c2ccncc2)cc1
ZINC000045496753,CN1CCC(c2ccc3c(-c4ccncc4)c(-c4ccc(F)cc4)[nH]c3c2)CC1
ZINC000028528825,O[C@H]1CN[C@@H](CN2CCC(c3cc(-c4ccncc4)c(-c4ccc(F)cc4)[nH]3)CC2)C1
ZINC000028528826,O[C@H]1CN[C@H](CN2CCC(c3cc(-c4ccncc4)c(-c4ccc(F)cc4)[nH]3)CC2)C1
ZINC000028963811,CN(C)Cc1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)c(Br)c3)nc2c1
ZINC000036161080,CCN(CC)Cc1ccn2c(-c3ccnc([C@@H](C)c4ccccc4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000036161086,CNCc1ccn2c(-c3ccnc([C@@H](C)c4ccccc4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000036161094,C[C@@H](c1ccccc1)c1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CNC(C)(C)C)ccn23)n1
ZINC000040423112,CCN1CCC(c2ccc3c(-c4ccncc4)c(-c4ccc(F)cc4)[nH]c3c2)CC1
ZINC000029126004,Fc1ccc(-c2[nH]c(C3CCN(C[C@@H]4CNCCO4)CC3)cc2-c2ccncc2)cc1
ZINC000029126005,Fc1ccc(-c2[nH]c(C3CCN(C[C@H]4CNCCO4)CC3)cc2-c2ccncc2)cc1
ZINC000036160901,CNc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)C)ccn23)n1
ZINC000040431387,CCN(CC)Cc1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028963686,CN(C)Cc1ccn2c(-c3ccnc(NCc4cccc(Cl)c4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000036160922,NCc1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028822174,CC(C)Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)C)ccn23)n1
ZINC000036401229,CN(C)CC(C)(C)c1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028963749,CN(C)Cc1ccn2c(-c3ccnc(NC(=O)C4CCCC4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000045496191,Nc1nccc(-c2c(-c3ccc(F)cc3)[nH]c3cc(C4CCNCC4)ccc23)n1
ZINC000028963507,CN(C)Cc1ccn2c(-c3ccnc(NC4CCC4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000040952393,CN1CCC(c2ccc3c(-c4ccnc(N)n4)c(-c4ccc(F)cc4)[nH]c3c2)CC1
ZINC000028963440,CCNc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)C)ccn23)n1
ZINC000028963789,Cc1cnc(N)nc1-c1c(-c2ccc(F)cc2)nc2cc(CN(C)C)ccn12
ZINC000028963802,CN(C)Cc1ccn2c(-c3nc(N)ncc3F)c(-c3ccc(F)cc3)nc2c1
ZINC000028963817,Cc1cc(-c2nc3cc(CN(C)C)ccn3c2-c2ccnc(N)n2)ccc1F
ZINC000040953057,CN1CCN(c2ccn3c(-c4ccnc(N)n4)c(-c4ccc(F)cc4)nc3c2)CC1
ZINC000028473747,NC1(CN2CCC(c3cc(-c4ccncc4)c(-c4ccc(F)cc4)[nH]3)CC2)CC1
ZINC000028963701,CN(C)Cc1ccn2c(-c3ccnc(NCc4ccc(Cl)cc4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028963481,COCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)C)ccn23)n1
ZINC000028963534,COCCCNc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)C)ccn23)n1
ZINC000028963743,CCCCC(=O)Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)C)ccn23)n1
ZINC000028963768,CN(C)Cc1ccn2c(-c3ccnc(S(=O)(=O)c4ccccc4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028822161,C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)[C@@H](C)C(=O)N(C)C)ccn23)n1)c1ccccc1
ZINC000040974698,CC(C)(CN)c1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000040976827,COCCN(C)Cc1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028822152,C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)C[C@@H]4CCCO4)ccn23)n1)c1ccccc1
ZINC000028822153,C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)C[C@H]4CCCO4)ccn23)n1)c1ccccc1
ZINC000028963737,CN(C)Cc1ccn2c(-c3ccnc(NC(=O)C4CCC4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000029125340,O=C([C@@H]1CNCCO1)N1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000029125341,O=C([C@H]1CNCCO1)N1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000036161121,CN(C)Cc1ccn2c(-c3ccnc(OCc4ccccc4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000040973468,CN(C)CCCc1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028467835,NCCN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028470327,CN1CC[C@@H]1CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028470331,CN1CC[C@H]1CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028474813,CCN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028822167,CCN(C)Cc1ccn2c(-c3ccnc(NCC(C)(C)C)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028963449,CN(C)Cc1ccn2c(-c3ccnc(NCCO)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028963719,CCC(=O)Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)C)ccn23)n1
ZINC000045496193,Nc1nccc(-c2c(-c3ccc(F)cc3)[nH]c3cc(C4CCN(CCO)CC4)ccc23)n1
ZINC000028822172,CN(C)Cc1ccn2c(-c3ccnc(NC(C)(C)C)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028473162,CC(=O)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000036161113,C[C@@H](Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)C)ccn23)n1)c1ccccc1
ZINC000028963490,CN(C)Cc1ccn2c(-c3ccnc(NCCCO)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000029125616,CN1C[C@H](O)C[C@H]1CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000036160935,CN(C)Cc1cc(-c2ccncc2)c(-c2ccc(F)cc2)[nH]1
ZINC000040953728,CC(C)(C)NCc1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000029125571,CCN1C[C@H](O)C[C@H]1CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028528069,CCC[C@@H](O)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028528070,CCC[C@H](O)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028822160,C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)CC(=O)N4CCCC4)ccn23)n1)c1ccccc1
ZINC000028528317,C[C@@H](O)[C@@H](O)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028528318,C[C@H](O)[C@@H](O)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028528319,C[C@@H](O)[C@H](O)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028528320,C[C@H](O)[C@H](O)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028963713,CN(C)Cc1ccn2c(-c3ccnc(Nc4ccccn4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000029125808,C[C@@H](CN1CCC1)N1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000029125809,C[C@H](CN1CCC1)N1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000040951160,CN1CCC(c2ccc3c(-c4ccncn4)c(-c4ccc(F)cc4)[nH]c3c2)CC1
ZINC000040953730,CN(CCO)Cc1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000040974446,CC[C@@H](CN(C)C)c1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000040974448,CC[C@H](CN(C)C)c1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028528725,CCCC[C@@H](O)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028528726,CCCC[C@H](O)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028963823,CN(C)Cc1ccn2c(-c3ccnc(N)n3)c(-c3ccc(Cl)cc3)nc2c1
ZINC000028963725,CN(C)Cc1ccn2c(-c3ccnc(NC(=O)C4CC4)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028473873,CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)c(Cl)c3)[nH]2)CC1
ZINC000028822170,CC(C)(C)CNc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN4CCC4)ccn23)n1
ZINC000028963773,CN(C)Cc1ccn2c(-c3ccnc(NC=O)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028963784,COC(=O)Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)C)ccn23)n1
ZINC000038544696,CN(C)CCc1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028528050,O[C@@H](COCc1ccccc1)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028528051,O[C@H](COCc1ccccc1)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000034357217,C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)C)ccn23)n1)c1ccccc1
ZINC000028527984,C[C@H](O)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028525708,OC[C@@H](O)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028525709,OC[C@H](O)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028469964,OCCCN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028963831,CN(C)Cc1ccn2c(-c3ccnc(N)n3)c(-c3c(F)cc(F)cc3F)nc2c1
ZINC000028527817,COC[C@@H](O)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028822159,C[C@H](Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)CC(=O)N4CCC4)ccn23)n1)c1ccccc1
ZINC000028528435,CCOC[C@@H](O)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028528436,CCOC[C@H](O)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000040975238,CN(C)C[C@H](F)c1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000040975239,CN(C)C[C@@H](F)c1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028822171,CC(C)N(C)Cc1ccn2c(-c3ccnc(NCC(C)(C)C)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000040428764,CN1CC(c2ccc3c(-c4ccncc4)c(-c4ccc(F)cc4)[nH]c3c2)C1
ZINC000028963731,CCCC(=O)Nc1nccc(-c2c(-c3ccc(F)cc3)nc3cc(CN(C)C)ccn23)n1
ZINC000040952270,Fc1ccc(-c2[nH]c3cc(C4CCNCC4)ccc3c2-c2ccncn2)cc1
ZINC000040975747,C#CCN(C)Cc1ccn2c(-c3ccnc(N)n3)c(-c3ccc(F)cc3)nc2c1
ZINC000028528882,O[C@@H](COc1ccccc1)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000028528883,O[C@H](COc1ccccc1)CN1CCC(c2cc(-c3ccncc3)c(-c3ccc(F)cc3)[nH]2)CC1
ZINC000029125963,CN1CCO[C@@H](CN2CCC(c3cc(-c4ccncc4)c(-c4ccc(F)cc4)[nH]3)CC2)C1
